Marca,Modelo,Version,Precio,Combustible,Año,Kms,Potencia,Puertas,Cambio,Color,Distribuidor
PEUGEOT,208,PEUGEOT 208 5P Signature 1.2L PureTech 60KW 82CV 5p.,11500,Gasolina,2019-01-01,28831.0,82,5,Manual,Gris,"KIA OCASION en Granollers, Mollet y Martorell"
SUBARU,Impreza,SUBARU Impreza 1.6i CVT Lineartronic Sport AWD 5p.,16900,Gasolina,2019-01-01,39980.0,114,5,Automático,Blanco,Gamboa Ocasión
PEUGEOT,2008,PEUGEOT 2008 Allure 1.2 PureTech 110 SS 5p.,15400,Gasolina,2016-01-01,38331.0,110,5,Manual,Blanco,Gaztelu Ocasion Cantabria
RENAULT,Master,RENAULT Master Furgon T L1H2 3500 dCi 110 Euro 6,16990,Diésel,2016-01-01,108000.0,110,5,Manual,Blanco,Flexicar Málaga
AUDI,A6 allroad quattro,AUDI A6 allroad quattro 3.0 TDI 218cv quattro S tron Advanced ed 5p.,29990,Diésel,2015-01-01,83800.0,218,5,Automático,Marrón,Igarri Motor
AUDI,Q5,AUDI Q5 2.0 TDI clean 190CV quatt S tron S line 5p.,25900,Diésel,2015-01-01,91969.0,190,5,Automático,Blanco,CarNext.com
NISSAN,QASHQAI,NISSAN QASHQAI dCi 85 kW 115 CV E6D NCONNECTA 5p.,23950,Diésel,2020-01-01,1.0,115,5,Manual,Blanco,NISSAN GRUPO MARCOS
MAZDA,CX-5,MAZDA CX5 2.2 DE 4WD AT Luxury  Prem. CN 5p.,17490,Diésel,2015-01-01,109990.0,150,5,Automático,Rojo,Flexicar Barcelona
CITROEN,C-Elysée,CITROEN CElysee BlueHDi 75KW 100CV Shine 4p.,14250,Diésel,2020-01-01,2.0,102,5,Manual,Blanco,Eslauto Automocion
PORSCHE,Cayenne Coupé,PORSCHE Cayenne Coupe Turbo 5p.,149000,Gasolina,2019-01-01,28880.0,550,5,Automático,Naranja,Escuderia Motor
PEUGEOT,2008,PEUGEOT 2008 Active Puretech 100 SS BVM6 5p.,20600,Gasolina,2021-01-01,0.0,100,5,Manual,Blanco,Peugeot Beycar
CITROEN,C4 Cactus,CITROEN C4 Cactus BlueHDi 100 Feel Cool 5p.,10900,Diésel,2015-01-01,86000.0,100,5,Manual,Blanco,Automoviles Mariano Sanchez
OPEL,Meriva,OPEL Meriva 1.6 CDTI 110 CV SS Ecoflex Selective 5p.,8450,Diésel,2015-01-01,91253.0,110,5,Manual,Blanco,Ocasion Plus
PEUGEOT,508,PEUGEOT 508 Active 2.0 HDI 140cv 4p.,13000,Diésel,2015-01-01,98000.0,140,5,Manual,Negro,Autos C&M
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 105cv BMT 5p.,13990,Diésel,2015-01-01,115000.0,105,5,Manual,Gris,GTautos
CITROEN,C-Elysée,CITROEN CElysee BlueHDi 75KW 100CV Shine 4p.,14750,Diésel,2020-01-01,1.0,102,5,Manual,Blanco,Automóviles Goaz
SUZUKI,Ignis,SUZUKI Ignis 1.2 GLE 4WD Mild Hybrid 5p.,16990,Híbrido,2020-01-01,9.0,90,5,Manual,Rojo,Auto Palas
SEAT,Ibiza,SEAT Ibiza 1.0 55kW 75CV Style 5p.,9200,Gasolina,2017-01-01,72400.0,75,5,Manual,Azul,Opencar Marbella
VOLKSWAGEN,Polo,VOLKSWAGEN Polo Advance 1.4 TDI 66kW 90CV BMT 5p.,10200,Diésel,2017-01-01,48000.0,90,5,Manual,Amarillo,Ald Automotive Valencia
PEUGEOT,308,PEUGEOT 308 5p Active 1.2 PureTech 96KW 130CV SS 5p.,8999,Gasolina,2016-01-01,39000.0,130,5,Manual,Negro,364a440226e1b575411a0e324e712d17
DS,DS 7 Crossback,DS DS 7 Crossback PureTech 165kW 225CV Auto. GRAND CHIC 5p.,37900,Gasolina,2019-01-01,12750.0,225,5,Automático,Gris,PSA Retail Valencia Tres Cruces
RENAULT,Scénic,RENAULT Scenic Intens Energy TCe 97kW 130CV 5p.,15900,Gasolina,2017-01-01,32181.0,130,5,Manual,Blanco,Renault Retail Group
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d 4p.,45900,Diésel,2020-01-01,0.0,170,5,Automático,Blanco,Concesur
INFINITI,Q50,INFINITI Q50 2.2D AUTO 4p.,18500,Diésel,2015-01-01,45177.0,170,5,Automático,Gris,Automóviles Eduardo
JEEP,Compass,JEEP Compass 1.4 Mair 125kW Limited 4x4 AD Auto 5p.,25000,Gasolina,2018-01-01,33000.0,170,5,Automático,Rojo,SEGALAS Exclusive Cars
PEUGEOT,Partner,PEUGEOT Partner Grip Standard 1000kg BlueHDi 55kW,15700,Diésel,2019-01-01,175.0,73,5,Manual,Blanco,Mareswagen
SEAT,León,SEAT Leon ST 1.6 TDI 110cv DSG7 StSp Style 5p.,9980,Diésel,2016-01-01,114500.0,110,5,Manual,Azul,Talleres Emilio/Autos Duero
AUDI,A4,AUDI A4 2.0 TDI 110kW150CV 4p.,19500,Diésel,2016-01-01,73000.0,150,5,Manual,Gris,6e2f53121a11df9126a65292c8ad7ace
TOYOTA,Rav4,TOYOTA Rav4 2.5l hybrid 2WD Advance Pack Drive 5p.,23990,Híbrido,2017-01-01,39000.0,197,5,Automático,Blanco,TOP CAR
KIA,Sportage,KIA Sportage 2.0 CRDi VGT 136CV GT Line 4x2 5p.,19800,Diésel,2016-01-01,34476.0,136,5,Manual,Gris,Flexicar Barcelona
AUDI,Q8,AUDI Q8 50 TDI 210kW 286CV quattro tiptronic 5p.,81600,Diésel,2019-01-01,4594.0,286,5,Automático,Blanco,Audi Retail Barcelona – Barna Wagen - Audi Center
BMW,Serie 2 Gran Tourer,BMW Serie 2 Gran Tourer 218d 5p.,17900,Diésel,2015-01-01,54900.0,150,5,Automático,Blanco,Autos Dominguez
SEAT,León,SEAT Leon ST 1.5 TGI 96kW 130CV StSp Style 5p.,18900,Gas natural,2020-01-01,540.0,130,5,Manual,Negro,ABlanes
IVECO,Daily,IVECO Daily 35C 15 3.0 4100,22306,Diésel,2017-01-01,73000.0,146,3,Manual,Blanco,Auto 96
BMW,Serie 3,BMW Serie 3 320I AUTO 2p.,20500,Gasolina,2013-01-01,58000.0,170,3,Automático,Gris,Autopodium Audi Selection :plus
SSANGYONG,Tivoli,SSANGYONG Tivoli D16T Limited 4x2 5p.,12500,Diésel,2017-01-01,58000.0,115,5,Manual,Blanco,9ed1f4a3e903b185ab7ef1930366f8e0
AUDI,e-tron,AUDI etron 55 quattro 5p.,80900,Eléctrico,2020-01-01,950.0,408,5,Automático,Blanco,Vivo Ocasion
SKODA,Scala,SKODA Scala 1.6 TDI 85KW 115CV Ambition 5p.,17900,Diésel,2019-01-01,6949.0,115,5,Manual,Blanco,M-Automocion BCN
NISSAN,QASHQAI,NISSAN QASHQAI dCi 85 kW 115 CV E6D VISIA 5p.,16499,Diésel,2018-01-01,90000.0,115,5,Manual,Blanco,2ae53f7a40493bee60729cb8fa58fbb2
NISSAN,QASHQAI,NISSAN QASHQAI 1.2i DIGT SS ACENTA 4X2 5p.,19200,Gasolina,2019-01-01,23456.0,115,5,Manual,Blanco,AutoSelectia Huelva
SEAT,León,SEAT Leon ST 1.6 TDI 85kW 115CV StSp Style 5p.,17900,Diésel,2019-01-01,23281.0,115,5,Manual,Blanco,Vigilsa
AUDI,Q2,AUDI Q2 design edition 1.6 TDI 85kW 116CV 5p.,23900,Diésel,2018-01-01,30092.0,116,5,Manual,Azul,Motorsol Audi
RENAULT,Mégane,RENAULT Megane Business Energy dCi 81kW 110CV 5p.,12190,Diésel,2017-01-01,47951.0,110,5,Manual,Negro,Clicars
KIA,Carens,KIA Carens 1.6 GDi 135cv Concept 5pl 5p.,10999,Gasolina,2015-01-01,46577.0,135,5,Manual,Blanco,Autohero
RENAULT,Master,RENAULT Master Ch C P L4 3500 RG E Blue dCi 107kW C A 2p.,32186,Diésel,2020-01-01,169.0,145,3,Manual,Blanco,Vidal Movil
PEUGEOT,2008,PEUGEOT 2008 Allure BlueHDi 100 SS 5p.,16900,Diésel,2019-01-01,9218.0,100,5,Manual,Gris,GRUPO DIMOLK
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 85 kW 115 CV ACENTA 5p.,17400,Gasolina,2018-01-01,26025.0,115,5,Manual,Negro,Gaursa
MINI,MINI,MINI MINI Cooper 3p.,17990,Gasolina,2017-01-01,32350.0,136,3,Automático,Gris,Velodico
CITROEN,C3 Aircross,CITROEN C3 Aircross PureTech 81kW 110CV SS FEEL 5p.,15190,Gasolina,2020-01-01,0.0,110,5,Manual,Gris,Clicars
PEUGEOT,308,PEUGEOT 308 5p GT Line 1.2 PureTech 130 SS 5p.,14999,Gasolina,2016-01-01,25360.0,130,5,Manual,Azul,Autohero
SEAT,Ibiza,SEAT Ibiza 1.0 EcoTSI 70kW 95CV Reference Plus 5p.,11900,Gasolina,2018-01-01,35000.0,95,5,Manual,Blanco,Autonautica Barranco
ABARTH,500C,ABARTH 500C 595 Turismo 1.4 16v TJet 160cv E6 2p.,15000,Gasolina,2014-01-01,69000.0,160,3,Manual,Gris,BR-Auto
JAGUAR,XF,JAGUAR XF 3.0D V6 221kW 300CV Portfolio Auto 4p.,29990,Diésel,2016-01-01,89854.0,300,5,Automático,Gris,KM AUTOMOCION
VOLVO,V60,VOLVO V60 2.0 D3 Business Plus Auto 5p.,31990,Diésel,2020-01-01,10.0,150,5,Automático,Gris,Battinver
KIA,Stonic,KIA Stonic 1.0 TGDi 74kW 100CV Drive 5p.,16899,Gasolina,2019-01-01,14625.0,100,5,Manual,Blanco,Caetano Movil
MERCEDES-BENZ,Clase GLE,MERCEDES-BENZ Clase GLE GLE 350 d 4MATIC 5p.,58600,Diésel,2018-01-01,99900.0,258,5,Automático,Negro,Grupo 2
SEAT,Ateca,SEAT Ateca 1.4 EcoTSI 110kW 150CV 4Drive SS Xcel 5p.,22990,Gasolina,2017-01-01,43000.0,150,5,Automático,Blanco,5531409c01a115a4d8f56be36827b9dd
FIAT,Panda,FIAT Panda 09 Lounge 85cv TwinAir EU6 5p.,5900,Gasolina,2013-01-01,20000.0,85,5,Manual,Rojo,4c26ba307b83469169ab745fec2123c2
MINI,MINI,MINI MINI Cooper S 3p.,21500,Gasolina,2018-01-01,26000.0,192,3,Automático,Negro,8640def9789539def707928e429fdaac
PEUGEOT,308,PEUGEOT 308 SW Active 1.6 BlueHDi 120 5p.,7850,Diésel,2016-01-01,116000.0,120,5,Manual,Negro,RADAUTO MOTOR SPORT
OPEL,Grandland X,OPEL Grandland X 1.5 CDTi Ultimate Auto 5p.,30400,Diésel,2020-01-01,0.0,130,5,Automático,Blanco,SELIAUTO V.N.
RENAULT,Clio,RENAULT Clio Limited Energy TCe 66kW 90CV 5p.,11700,Gasolina,2016-01-01,44368.0,90,5,Manual,Rojo,"Ocasion Plus, S.L."
PEUGEOT,Partner,PEUGEOT Partner Pro Long 1000kg BlueHDi 73kW,17085,Diésel,2020-01-01,1.0,98,5,Manual,Blanco,AUTODISA CONCESIONARIO OFICIAL PEUGEOT
AUDI,A3,AUDI A3 sport edition 2.0 TDI 110kW 150CV 3p.,18900,Diésel,2017-01-01,113000.0,150,3,Manual,Gris,Motorsan
FIAT,500L,FIAT 500L Pop Star 1.3 16v Multijet 70kW 95CV SS 5p.,9700,Diésel,2016-01-01,71983.0,95,5,Manual,Gris,Autos J. del Paso
PEUGEOT,308,PEUGEOT 308 5p Style PureTech 110 SS 6 Vel. MAN 5p.,15700,Gasolina,2020-01-01,0.0,110,5,Manual,Azul,Psa Retail Valencia Tres Cruces
MERCEDES-BENZ,Clase B,MERCEDES-BENZ Clase B B 180 CDI Sport 5p.,16970,Diésel,2014-01-01,85098.0,109,5,Automático,Blanco,Horizont Auto
SEAT,León,SEAT Leon 2.0 TSI 221kW 300CV DSG6 StSp CUPRA 5p.,26000,Gasolina,2018-01-01,48000.0,300,5,Automático,Azul,149d158b8a941877a5f78cd6c971a683
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Advance 5p.,21300,Híbrido,2019-01-01,17239.0,122,5,Automático,Gris,Gyata
OPEL,Astra,OPEL Astra 1.2T SHL 81kW 110CV GS Line ST 5p.,18200,Gasolina,2020-01-01,5.0,110,5,Manual,Blanco,Bétula Cars Orense
OPEL,Corsa,OPEL Corsa 1.4 Turbo StartStop Color Edition WLTP 5p.,9990,Gasolina,2018-01-01,69000.0,100,5,Manual,Blanco,Turbo Manises
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Business 1.6 TDI 85kW 115CV 5p.,17987,Diésel,2019-01-01,21784.0,115,5,Manual,Plata,Volcenter
VOLVO,S60,VOLVO S60 2.0 T8 AWD Inscription Auto 4p.,45900,Híbrido enchufable,2019-01-01,8100.0,390,5,Automático,Blanco,Carwagen
TOYOTA,Camry,TOYOTA Camry 2.5 220H Advance 4p.,26000,Gasolina,2019-01-01,22500.0,218,5,Automático,Azul,Toyota Japan Car
OPEL,Astra,OPEL Astra 1.7 CDTi 110 CV Selective 5p.,5200,Diésel,2013-01-01,98000.0,110,5,Manual,Gris,2c42e5cf1cdbafea04ed267018ef1511
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Sport 2.0 TDI 140kW 190CV DSG 4Motion 5p.,28600,Diésel,2017-01-01,41239.0,190,5,Automático,Blanco,Subasta Car Sevilla
VOLVO,V40,VOLVO V40 2.0 D3 Momentum Auto 5p.,14990,Diésel,2017-01-01,89125.0,150,5,Automático,Rojo,Renault Retail Group
PORSCHE,Macan,PORSCHE Macan Turbo 5p.,50500,Gasolina,2015-01-01,65000.0,400,5,Automático,Negro,OCASION PLUS BILBAO
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 200 Estate 5p.,35900,Híbrido,2020-01-01,7300.0,184,5,Automático,Azul,Santogal
HONDA,Civic,HONDA Civic 1.5 IVTEC TURBO CVT EXECUTIVE 4p.,17000,Gasolina,2017-01-01,80000.0,182,5,Automático,Gris,92eaf3719159c372f3d50337e0a14f57
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 2.0 TDI 110kW 150CV 5p.,23990,Diésel,2017-01-01,88000.0,150,5,Manual,Blanco,EliteCars Roquetas de Mar
FORD,B-MAX,FORD BMAX 1.0 EcoBoost 125 AutoStartSt. Titanium 5p.,7900,Gasolina,2014-01-01,88000.0,125,5,Manual,Blanco,Azcona Motor
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Variant Advance 1.6 TDI 105cv BMT 5p.,11710,Diésel,2015-01-01,81352.0,105,5,Manual,Azul,HR Motor Madrid
TOYOTA,Corolla,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT 5p.,20500,Híbrido,2019-01-01,3100.0,122,5,Automático,Gris,Alboran Motor
PORSCHE,Taycan,PORSCHE Taycan Turbo 4p.,164999,Eléctrico,2020-01-01,6000.0,680,5,Automático,Gris,Egocars
SEAT,Ateca,SEAT Ateca 1.5 TSI 110kW DSG SS Style Go 5p.,28500,Gasolina,2020-01-01,1.0,150,5,Automático,Blanco,Seat Leioa Motor
SEAT,Ateca,SEAT Ateca 1.6 TDI 85kW 115CV StSp Style Eco 5p.,17900,Diésel,2018-01-01,75000.0,115,5,Manual,Blanco,Imporwagen.com
BMW,X5,BMW X5 sDrive25D 5p.,30700,Diésel,2014-01-01,86576.0,218,5,Automático,Negro,CarNext.com
CITROEN,C3,CITROEN C3 PureTech 60KW 82CV FEEL 5p.,9650,Gasolina,2018-01-01,5754.0,82,5,Manual,Negro,OK Cars
VOLKSWAGEN,Beetle,VOLKSWAGEN Beetle RLine 2.0 TSI 162 kW 220CV DSG Cabrio 2p.,35990,Gasolina,2017-01-01,28600.0,220,3,Automático,Negro,Ewagen Classic&Sportcars
PEUGEOT,308,PEUGEOT 308 5p Active Pack BlueHDi 130 SS 5p.,16900,Diésel,2020-01-01,356.0,130,5,Manual,Gris,BBB Vehículos de Ocasión
FIAT,Doblò Cargo,FIAT Doblo Cargo Cargo Base 1.3 Multijet 70kW 95CV,8750,Diésel,2018-01-01,81517.0,95,3,Manual,Blanco,Ibercaja Leasing
MERCEDES-BENZ,Clase GLE,MERCEDES-BENZ Clase GLE GLE 250 d 4MATIC 5p.,36400,Diésel,2016-01-01,94558.0,204,5,Automático,Plata,CarNext.com
BMW,Serie 2 Gran Tourer,BMW Serie 2 Gran Tourer 216d 5p.,14990,Diésel,2018-01-01,93000.0,116,5,Manual,Azul,Deluxe Autos
RENAULT,Mégane,RENAULT Megane GT Line Blue dCi 85 kW 115CV EDC 5p.,19990,Diésel,2019-01-01,26000.0,115,5,Automático,Azul,cd9c358d567d5e8633aa923ce3152e92
FORD,S-MAX,FORD SMAX 2.0 TDCi Panther 110kW Titanium Pow 5p.,28355,Diésel,2019-01-01,7158.0,150,5,Automático,Gris,Gámez Sánchez
FORD,Tourneo Custom,FORD Tourneo Custom 2.0 TDCI 125kW 170CV L1 Titanium 5p.,23940,Diésel,2018-01-01,60980.0,170,5,Manual,Blanco,HR Motor Valencia
AUDI,Q7,AUDI Q7 3.0 TDI 272CV quattro tiptronic Sport 5p.,40000,Diésel,2016-01-01,95000.0,272,5,Automático,Gris,FSG Automóviles
PEUGEOT,508,PEUGEOT 508 Allure 1.6 BlueHDi 88KW 120CV 4p.,11900,Diésel,2017-01-01,89000.0,120,5,Manual,Gris,Ruta 66
MINI,Countryman,MINI Countryman Cooper 5p.,28600,Gasolina,2018-01-01,2300.0,136,5,Automático,Azul,Motor Gorbea
FIAT,500,FIAT 500 1.2 8v 51kW 69CV Lounge 3p.,8485,Gasolina,2017-01-01,29995.0,69,3,Manual,Blanco,Miguel Leon Automoviles
DS,DS 5,DS DS 5 Hybrid4 Airdream Sport 5p.,19700,Híbrido,2017-01-01,55802.0,200,5,Automático,Gris,Automóviles Eduardo
BMW,Serie 2 Gran Tourer,BMW Serie 2 Gran Tourer 218d 5p.,26990,Diésel,2020-01-01,10.0,150,5,Manual,Dorado,Barcelona Premium
BMW,X5,BMW X5 xDRIVE30d 5p.,48990,Diésel,2018-01-01,19990.0,258,5,Automático,Blanco,Flexicar Fuenlabrada
CITROEN,C3 Aircross,CITROEN C3 Aircross PureTech 60kW 82CV FEEL 5p.,14900,Gasolina,2019-01-01,10000.0,82,5,Manual,Gris,Auto Gata
SEAT,León,SEAT Leon SP 1.5 TSI 110kW SS Xcel Launch P M 5p.,23900,Gasolina,2020-01-01,1000.0,150,5,Manual,Azul,Autopodium
OPEL,Mokka,OPEL Mokka 1.4 T 4X2 Selective Auto 5p.,11895,Gasolina,2015-01-01,83767.0,140,5,Manual,Gris,Recosur Ocasion SL
MERCEDES-BENZ,Sprinter,MERCEDES-BENZ Sprinter 311 CDI MEDIO 3.5T T. ALTO 4p.,22500,Diésel,2019-01-01,44000.0,114,5,Manual,Blanco,292f9d8d0e4cec4d07f92146bea92007
BMW,Serie 4,BMW Serie 4 420d 2p.,24990,Diésel,2014-01-01,99000.0,184,3,Manual,Blanco,Rivero Motor
PORSCHE,911,PORSCHE 911 CARRERA 4 COUPE 2p.,79900,Gasolina,2013-01-01,24000.0,350,3,Automático,Negro,Box Sport
SKODA,Octavia,SKODA Octavia Combi 1.6 TDI CR 105cv Ambition 5p.,11490,Diésel,2015-01-01,110000.0,105,5,Manual,Gris,Igarri Motor
OPEL,Vivaro,OPEL Vivaro 1.6CDTI SS 92kW 125CV L2 2.9t Combi9,16900,Diésel,2018-01-01,69000.0,125,5,Manual,Gris,LANCAR - LANCIMOTOR
JAGUAR,XF,JAGUAR XF 2.0D 120kW 163CV Pure Auto 4p.,22890,Diésel,2017-01-01,74500.0,163,5,Automático,Azul,Autos Moliere
OPEL,Grandland X,OPEL Grandland X 1.6 CDTi Excellence 5p.,17900,Diésel,2018-01-01,41000.0,120,5,Manual,Negro,Automóviles Juanma
JAGUAR,F-Pace,JAGUAR Fpace 2.0L i4D AWD Automatico Prestige 5p.,32900,Diésel,2016-01-01,71000.0,180,5,Automático,Blanco,Grupo Iberica
SKODA,Fabia,SKODA Fabia 1.0 TSI 70KW 95cv Ambition Plus 5p.,12990,Gasolina,2020-01-01,20.0,95,5,Manual,Negro,Mourente Motor
HONDA,HR-V,HONDA HRV 1.6 iDTEC Elegance Navi 5p.,16500,Diésel,2017-01-01,56347.0,120,5,Manual,Azul,Arval AutoSelect (CaixaRenting Ocasión)-Barcelona
MAZDA,CX-5,MAZDA CX5 2.2 110kW 150CV DE 2WD Style 5p.,18600,Diésel,2016-01-01,79000.0,150,5,Manual,Blanco,LOGROMOTOR.S.A.
HYUNDAI,i20,HYUNDAI i20 1.2 MPI 55kW 75CV Essence LE 5p.,11590,Gasolina,2019-01-01,13090.0,75,5,Manual,Azul,Jadisa | Automotor10 | Grupo Angal
NISSAN,QASHQAI,NISSAN QASHQAI 1.5dCi SS ACENTA 4x2 5p.,13990,Diésel,2016-01-01,112000.0,110,5,Manual,Gris,AUTOCONFI - IDILICAR
AUDI,A1,AUDI A1 S Line 30 TFSI 85kW 116CV Sportback 5p.,19995,Gasolina,2019-01-01,19750.0,116,5,Manual,Rojo,MOMOCARS
BMW,Serie 3,BMW Serie 3 320D TOURING 5p.,22000,Diésel,2016-01-01,84750.0,190,5,Automático,Gris,ab02fceb9689114b1cd1844e456c0695
SUBARU,Outback,SUBARU Outback 2.5i Executive Plus CVT Lineartronic AWD 5p.,23500,Gasolina,2016-01-01,73000.0,175,5,Automático,Rojo,RENOVE.ES
SEAT,Exeo,SEAT Exeo ST 2.0 TDI CR 170 CV Sport 5p.,14900,Diésel,2013-01-01,95000.0,170,5,Manual,Gris,1cfdf83f314b558a111f60c66a70b6f1
VOLKSWAGEN,Polo,VOLKSWAGEN Polo APolo Plus 1.2 TSI 66kW90CV BMT 5p.,12990,Gasolina,2017-01-01,52266.0,90,5,Manual,Blanco,TARRACO CENTER
SEAT,Ibiza,SEAT Ibiza 1.0 MPI 59kW 80CV Style 5p.,11490,Gasolina,2019-01-01,12691.0,80,5,Manual,Negro,Motor Leyva
HYUNDAI,i40,HYUNDAI i40 1.6 GDi Klass 4p.,19444,Gasolina,2019-01-01,20.0,135,5,Manual,Azul,Yuncar Motor Fuenlabrada
BMW,Serie 1,BMW Serie 1 116d 5p.,14500,Diésel,2014-01-01,107000.0,116,5,Manual,Blanco,12b10bb7f8cdf81b5df4e6a10a8bf87c
FORD,Fiesta,FORD Fiesta 1.0 EcoBoost 74kW STLine 5p 5p.,10890,Gasolina,2016-01-01,28519.0,100,5,Manual,Negro,Flexicar Barcelona
BMW,Serie 4,BMW Serie 4 M4 2p.,63999,Gasolina,2018-01-01,2000.0,431,3,Automático,Gris,GTA AUTOMÓVILES
RENAULT,Mégane,RENAULT Megane Coupe GT Style Energy Tce 115 SS 3p.,7700,Gasolina,2014-01-01,115950.0,115,3,Manual,Negro,Yamovil
MAZDA,Mazda3,MAZDA Mazda3 1.5 DE 77KW MT Black Tech Edition 5p.,17500,Diésel,2018-01-01,34595.0,105,5,Manual,Rojo,Grupo Cars
MERCEDES-BENZ,Citan,MERCEDES-BENZ Citan 108 CDI Furgon Compacto 3p.,8500,Diésel,2016-01-01,90500.0,75,3,Manual,Blanco,Northgate Ocasion Coslada
AUDI,Q2,AUDI Q2 sport ed 2.0 TDI 140kW quattro S tronic 5p.,25299,Diésel,2017-01-01,54711.0,190,5,Automático,Amarillo,DriveOn
SEAT,Ibiza,SEAT Ibiza 1.0 MPI 59kW 80CV Reference Plus 5p.,13600,Gasolina,2020-01-01,1.0,80,5,Manual,Blanco,Seat Leioa Motor
DACIA,Duster,DACIA Duster Essential TCE 74kW100CV GLP 4X2 5p.,14900,Gas licuado,2020-01-01,8.0,100,5,Manual,SinColor,Vearsa
FORD,Transit Connect,FORD Transit Connect Van 1.6 TDCi 95cv Trend 220 L1 4p.,10200,Diésel,2015-01-01,48000.0,95,5,Manual,Blanco,Torrefarrera Automoció
LAND-ROVER,Range Rover Velar,LAND-ROVER Range Rover Velar 2.0 D240 177kW 240CV SE 4WD Auto 5p.,71900,Diésel,2020-01-01,25.0,240,5,Automático,Negro,"BRUSELAS MOTOR 4X4, S.L."
FORD,Focus,FORD Focus 1.5 TDCi E6 120cv Trend 5p.,9999,Diésel,2016-01-01,79000.0,120,5,Manual,Gris,WagenMuñoz
MINI,MINI,MINI MINI Cooper D Cabrio 2p.,22000,Diésel,2018-01-01,17000.0,116,3,Manual,Azul,Holamotor
AUDI,RS6,AUDI RS6 Avant 4.0 TFSI quattro tiptronic 5p.,69900,Gasolina,2014-01-01,75000.0,560,5,Automático,Blanco,Cars Auto
BMW,Serie 1,BMW Serie 1 118d 3p.,19900,Diésel,2018-01-01,25000.0,150,3,Manual,Blanco,f4a1c8901a3d406f17af67144a3ec71a
VOLKSWAGEN,T-Cross,VOLKSWAGEN TCross Advance 1.0 TSI 70kW 95CV 5p.,18900,Gasolina,2020-01-01,4900.0,95,5,Manual,Blanco,Belabia Motor
AUDI,A3,AUDI A3 Sportback 1.2 TFSI 105 S tron Attraction 5p.,6000,Gasolina,2012-01-01,1200.0,105,5,Manual,Negro,cf8105d1353aa000a184d3b265214f1f
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA GLA 180 5p.,25300,Gasolina,2019-01-01,39000.0,122,5,Automático,Rojo,0bc24d6453cd7013f80f2a3a700ac703
SEAT,Ibiza,SEAT Ibiza 1.6 TDI 85kW 115CV FR 5p.,16650,Diésel,2018-01-01,32143.0,115,5,Manual,Rojo,Ocasion Plus
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.2L TD4 150CV 4x4 Pure Tech Auto. 5p.,25000,Diésel,2015-01-01,101000.0,150,5,Automático,Blanco,Talleres Hermindo S.L
TOYOTA,Auris,TOYOTA Auris 1.6 115D ACTIVE 5p.,11990,Diésel,2016-01-01,59990.0,112,5,Manual,Gris,AutoHome
CITROEN,C3,CITROEN C3 PureTech 60KW 83CV SHINE 5p.,14100,Gasolina,2021-01-01,0.0,83,5,Manual,Blanco,Citroen Auto Gomas
BMW,X5,BMW X5 xDRIVE40d 5p.,29500,Diésel,2012-01-01,105000.0,306,5,Automático,Negro,Gohecars
KIA,Niro,KIA Niro 1.6 GDi HEV 104kW 141CV Drive 5p.,21900,Híbrido,2019-01-01,15000.0,141,5,Automático,Blanco,AutoSelectia
AUDI,A1,AUDI A1 30 TFSI 85kW 116CV Sportback 5p.,23290,Gasolina,2018-01-01,7069.0,116,5,Manual,Azul,Solera Motor
FORD,Focus,FORD Focus 1.6 TIVCT 125cv Trend 5p.,9990,Gasolina,2016-01-01,88217.0,125,5,Manual,Gris,Flexicar Sevilla
VOLKSWAGEN,Touran,VOLKSWAGEN Touran Business 1.6 TDI 85kW 115CV 5p.,16400,Diésel,2018-01-01,65900.0,115,5,Manual,Gris,Auto Seleccio
RENAULT,Master,RENAULT Master Ch Cabina P L3 3500 RS Blue En dCi 107kW,23950,Diésel,2020-01-01,1.0,145,3,Manual,Blanco,Bugas
CITROEN,C3,CITROEN C3 PureTech 60KW 83CV FEEL 5p.,13500,Gasolina,2019-01-01,12547.0,82,5,Manual,Negro,Psa Retail Huelva
KIA,ceed Sportswagon,KIA ceed Sportswagon 1.6 CRDi VGT 100kW 136CV GT Line 5p.,16985,Diésel,2018-01-01,46661.0,136,5,Manual,Rojo,REKORD MOTOR
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 114 CDI Tourer Pro Larga,32500,Diésel,2018-01-01,47500.0,136,5,Automático,Marrón,Rahn Star
KIA,Sportage,KIA Sportage 1.6 GDi 97kW 132CV Drive Plus 4x2 5p.,19500,Gasolina,2019-01-01,7000.0,132,5,Manual,Negro,Carbeep
